Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[2435]   0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl() [2435]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::~allocator() [2070]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree_iterator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [2441]
[2436]   0.0    0.00    0.00       1         std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >* std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_create_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [2436]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_get_node() [2430]
                0.00    0.00       1/38          std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [175]
                0.00    0.00       1/10          std::tuple<int const&>&& std::forward<std::tuple<int const&> >(std::remove_reference<std::tuple<int const&> >::type&) [542]
                0.00    0.00       1/38          std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [174]
                0.00    0.00       1/1           void std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_construct_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [2440]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree_iterator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [2441]
[2437]   0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >*) [2437]
                0.00    0.00       1/4           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_end() [1107]
                0.00    0.00       1/8           std::_Rb_tree_iterator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [652]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::lower_bound(int const&) [2432]
[2438]   0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_lower_bound(std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >*, std::_Rb_tree_node_base*, int const&) [2438]
                0.00    0.00       1/8           std::_Rb_tree_iterator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [652]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_drop_node(std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >*) [2433]
[2439]   0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_destroy_node(std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >*) [2439]
                0.00    0.00       1/4           std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >::_M_valptr() [976]
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > > >::destroy<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >(std::allocator<std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >&, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >*) [2236]
                0.00    0.00       1/4           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_get_Node_allocator() [1106]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >* std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_create_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [2436]
[2440]   0.0    0.00    0.00       1         void std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_construct_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [2440]
                0.00    0.00       1/210         operator new(unsigned long, void*) [14]
                0.00    0.00       1/38          std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [175]
                0.00    0.00       1/10          std::tuple<int const&>&& std::forward<std::tuple<int const&> >(std::remove_reference<std::tuple<int const&> >::type&) [542]
                0.00    0.00       1/38          std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [174]
                0.00    0.00       1/4           std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >::_M_valptr() [976]
                0.00    0.00       1/4           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_get_Node_allocator() [1106]
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > > >::construct<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::allocator<std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >&, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [2238]
-----------------------------------------------
                0.00    0.00       1/1           std::map<int, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::operator[](int const&) [2288]
[2441]   0.0    0.00    0.00       1         std::_Rb_tree_iterator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [2441]
                0.00    0.00       1/38          std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [175]
                0.00    0.00       1/10          std::tuple<int const&>&& std::forward<std::tuple<int const&> >(std::remove_reference<std::tuple<int const&> >::type&) [542]
                0.00    0.00       1/38          std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [174]
                0.00    0.00       1/1           std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >* std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_create_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [2436]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_S_key(std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > const*) [2444]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, int const&) [2443]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >*) [2437]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, int const&) [2443]
[2442]   0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_get_insert_unique_pos(int const&) [2442]
                0.00    0.00       1/3           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_begin() [1281]
                0.00    0.00       1/4           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_end() [1107]
                0.00    0.00       1/8           std::_Rb_tree_iterator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [652]
                0.00    0.00       1/2           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::begin() [1602]
                0.00    0.00       1/2           std::_Rb_tree_iterator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >::operator==(std::_Rb_tree_iterator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > const&) const [1397]
                0.00    0.00       1/1           std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >*&, std::_Rb_tree_node_base*&) [2312]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree_iterator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [2441]
[2443]   0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, int const&) [2443]
                0.00    0.00       1/1           std::_Rb_tree_const_iterator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >::_M_const_cast() const [2021]
                0.00    0.00       1/4           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_end() [1107]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::size() const [2039]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_get_insert_unique_pos(int const&) [2442]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree_iterator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [2441]
[2444]   0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_S_key(std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > const*) [2444]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_S_value(std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > const*) [2448]
                0.00    0.00       1/1           std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >::operator()(std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > const&) const [2010]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_erase(std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >*) [2446]
[2445]   0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_S_left(std::_Rb_tree_node_base*) [2445]
-----------------------------------------------
                                   1             std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_erase(std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >*) [2446]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::~_Rb_tree() [2450]
[2446]   0.0    0.00    0.00       1+1       std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_erase(std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >*) [2446]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_S_right(std::_Rb_tree_node_base*) [2447]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_S_left(std::_Rb_tree_node_base*) [2445]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_drop_node(std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >*) [2433]
                                   1             std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_erase(std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >*) [2446]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_M_erase(std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >*) [2446]
[2447]   0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_S_right(std::_Rb_tree_node_base*) [2447]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_S_key(std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > const*) [2444]
[2448]   0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > >, std::_Select1st<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > >::_S_value(std::_Rb_tree_node<std::pair<int const, std::vector<_cl_device_id*, std::allocator<_cl_device_id*> > > > const*) [2448]
